都道府県,年度,サービス種別,資料上の事業所名,資料上の法人名,資料上の市区町村,事業所番号,法人番号,定員,対象者延人数,工賃支払総額,平均工賃月額,突合できたか,突合方法,突合先の事業所名,突合先の市区町村,出典,内部ID
新潟県,2024年度,就労継続支援Ｂ型,つばき工房,社会福祉法人さくら園,15上越市,,,20,4721,6287896,30643,突合済み,pref+city+name,つばき工房,上越市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,3c6df8fb78c35463
新潟県,2024年度,就労継続支援Ｂ型,ワークセンター寺泊,社会福祉法人長岡福祉協会,02長岡市,,,29,6471,8979995,30544,突合済み,pref+city+name,ワークセンター寺泊,長岡市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,935fcea13bda93c3
新潟県,2024年度,就労継続支援Ｂ型,ハートワークくろかわ,社会福祉法人七穂会,20胎内市,,,36,6277,8495720,30255,突合済み,pref+city+name,ハートワークくろかわ,胎内市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,fa56fe8775a77977
新潟県,2024年度,就労継続支援Ｂ型,燕市社会福祉協議会就労支援センター,社会福祉法人燕市社会福祉協議会,11燕市,,,20,4506,6824942,30252,突合済み,pref+city+name,燕市社会福祉協議会就労支援センター,燕市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,56d0a1caac0fb0f0
新潟県,2024年度,就労継続支援Ｂ型,ほっと妙高ワークセンター,社会福祉法人ほっと妙高,13妙高市,,,32,5754,7689785,30227,突合済み,pref+city+name,ほっと妙高ワークセンター,妙高市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,bb8de0f9bef9e8f5
新潟県,2024年度,就労継続支援Ｂ型,わかあゆ社,社会福祉法人魚沼更生福祉会,18魚沼市,,,20,5807,7749678,30178,突合済み,pref+city+name,わかあゆ社,魚沼市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,61eec678c436c06e
新潟県,2024年度,就労継続支援Ｂ型,ともしび工房,社会福祉法人青空福祉会,03三条市,,,20,4731,6421340,30062,突合済み,pref+city+name,ともしび工房,三条市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,b79d0febb2144be5
新潟県,2024年度,就労継続支援Ｂ型,またたびの家,社会福祉法人魚沼更生福祉会,18魚沼市,,,20,4905,7090371,29993,突合済み,pref+city+name,またたびの家,魚沼市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,f286a30f32a14a6f
新潟県,2024年度,就労継続支援Ｂ型,コトイロ日和,社会福祉法人親和福祉会,01-05新潟市秋葉区,,,20,4805,4886560,29508,突合済み,pref+city+name,コトイロ日和,新潟市秋葉区,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,049ad415b525cfa9
新潟県,2024年度,就労継続支援Ｂ型,オリーブの樹,株式会社リリック,10村上市,,,20,5005,6340727,29193,突合済み,pref+city+name,オリーブの樹,村上市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,a4ef2985b30397fb
新潟県,2024年度,就労継続支援Ｂ型,サウスクラブ,社会福祉法人とき福祉会,17佐渡市,,,15,2250,3237744,29012,突合済み,pref+city+name,サウスクラブ,佐渡市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,f4690a0fae2a2e98
新潟県,2024年度,就労継続支援Ｂ型,特定非営利活動法人ポプラの家,特定非営利活動法人ポプラの家,15上越市,,,20,6079,7204000,28587,突合済み,pref+city+name,特定非営利活動法人ポプラの家,上越市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,9b3d1a55d26d429c
新潟県,2024年度,就労継続支援Ｂ型,ジョブプレイス きぼうてらす,社会福祉法人のぞみの家福祉会,05新発田市,,,30,8229,10320835,28107,突合済み,pref+city+name,ジョブプレイスきぼうてらす,新発田市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,109193cf64934023
新潟県,2024年度,就労継続支援Ｂ型,手楽来家,特定非営利活動法人にいまーる,01-04新潟市江南区,,,20,4006,5917684,28019,突合済み,pref+city+name,手楽来家,新潟市江南区,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,9487342e995007ea
新潟県,2024年度,就労継続支援Ｂ型,ローズ,合同会社ＧＡＲＤＥＮ,01-03新潟市中央区,,,20,5993,7844925,27938,突合済み,pref+city+name,ローズ,新潟市中央区,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,3a0366ffe5c009e5
新潟県,2024年度,就労継続支援Ｂ型,つくし工房,社会福祉法人上越つくしの里医療福祉協会,15上越市,,,24,7019,7791608,27867,突合済み,pref+city+name,つくし工房,上越市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,e3f572837d4564dd
新潟県,2024年度,就労継続支援Ｂ型,デイアクティビティセンターはろはろ,社会福祉法人愛宕福祉会,01-01新潟市北区,,,20,7619,8168585,27671,突合済み,pref+city+name,デイアクティビティセンターはろはろ,新潟市北区,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,d7576f3035697e7a
新潟県,2024年度,就労継続支援Ｂ型,ワークセンターあんしん,特定非営利活動法人支援センターあんしん,08十日町市,,,40,10599,14296665,27642,突合済み,pref+city+name,ワークセンターあんしん,十日町市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,564019bf549a1582
新潟県,2024年度,就労継続支援Ｂ型,i ROOM 上近江・i WORK 上近江,株式会社NEXT CARE SERVICE,01-03新潟市中央区,,,20,113,157500,27632,突合済み,pref+city+name,i ROOM 上近江・i WORK 上近江,新潟市中央区,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,9d4e734e19bbbff1
新潟県,2024年度,就労継続支援Ｂ型,青松ワークス,社会福祉法人更生慈仁会,01-07新潟市西区,,,60,13490,15223700,27460,突合済み,pref+city+name,青松ワークス,新潟市西区,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,c62e63fa7bc1c674
新潟県,2024年度,就労継続支援Ｂ型,ソシアルトライッツ,株式会社NSGソシアルサポート,01-03新潟市中央区,,,20,513,704100,27081,突合済み,pref+city+name,ソシアルトライッツ,新潟市中央区,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,5a4cf0413a94ac33
新潟県,2024年度,就労継続支援Ｂ型,愛らんど相川,社会福祉法人しあわせ福祉会,17佐渡市,,,15,3575,4809000,27078,突合済み,pref+city+name,愛らんど相川,佐渡市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,0248affe37085fd4
新潟県,2024年度,就労継続支援Ｂ型,ひろかみ工芸,社会福祉法人魚沼更生福祉会,18魚沼市,,,30,7269,9743447,27065,突合済み,pref+city+name,ひろかみ工芸,魚沼市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,df58ca6cefcba31f
新潟県,2024年度,就労継続支援Ｂ型,まくあけびー,特定非営利活動法人幕明けプロジェクト,01-05新潟市秋葉区,,,20,6871,7065000,26640,突合済み,pref+city+name,まくあけびー,新潟市秋葉区,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,842fda332320120c
新潟県,2024年度,就労継続支援Ｂ型,くろふね,特定非営利活動法人幕明けプロジェクト,01-05新潟市秋葉区,,,14,1839,2101500,26534,突合済み,pref+city+name,くろふね,新潟市秋葉区,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,3ad84cd962f21122
新潟県,2024年度,就労継続支援Ｂ型,夢工場つばめ,社会福祉法人つばめ福祉会,11燕市,,,34,7834,9987917,26423,突合済み,pref+city+name,夢工場つばめ,燕市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,ab65879a64bb63ed
新潟県,2024年度,就労継続支援Ｂ型,就労支援事業所きまま舎,ささえあいコミュニティ生活協同組合新潟,01-03新潟市中央区,,,25,5228,4796366,26296,突合済み,pref+city+name,就労支援事業所　きまま舎,新潟市中央区,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,2ba0eeb86013fcd3
新潟県,2024年度,就労継続支援Ｂ型,CROSSWALK,ノーティス株式会社,10村上市,,,20,4607,5958705,26273,突合済み,pref+city+name,CROSSWALK,村上市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,abf010ecb14926b6
新潟県,2024年度,就労継続支援Ｂ型,虹工房,社会福祉法人中東福祉会,14五泉市,,,17,3523,4570802,25912,突合済み,pref+city+name,虹工房,五泉市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,5dbe600c0b46f7df
新潟県,2024年度,就労継続支援Ｂ型,ワークセンターにしうみ,社会福祉法人奴奈川福祉会,12糸魚川市,,,25,6900,8890738,25815,突合済み,pref+city+name,ワークセンターにしうみ,糸魚川市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,f6b3ba2bd9372923
新潟県,2024年度,就労継続支援Ｂ型,サポートセンター青りんご,特定非営利活動法人青りんごの会,01-01新潟市北区,,,25,6177,7126926,25710,突合済み,pref+city+name,サポートセンター青りんご,新潟市北区,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,e12b3ffeb598016f
新潟県,2024年度,就労継続支援Ｂ型,相川岩百合,社会福祉法人とき福祉会,17佐渡市,,,15,3600,4485716,25603,突合済み,pref+city+name,相川岩百合,佐渡市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,cb5ecf0602858eb3
新潟県,2024年度,就労継続支援Ｂ型,みのわの里スマイルセンター三喜,社会福祉法人中越福祉会,02長岡市,,,20,4218,5344415,25450,突合済み,pref+city+name,みのわの里　スマイルセンター三喜,長岡市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,e3b3a3e10cf0f812
新潟県,2024年度,就労継続支援Ｂ型,虹の家,社会福祉法人七穂会,20胎内市,,,50,10890,12359569,25431,突合済み,pref+city+name,虹の家,胎内市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,1b99ebf99ebacb79
新潟県,2024年度,就労継続支援Ｂ型,スペースBe,特定非営利活動法人スペースBe,01-07新潟市西区,,,20,5507,6436805,25422,突合済み,pref+city+name,スペースBe,新潟市西区,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,191d9c0f2c9072f0
新潟県,2024年度,就労継続支援Ｂ型,自立就労センターいずみ,社会福祉法人中東福祉会,14五泉市,,,34,6957,8817730,25338,突合済み,pref+city+name,自立就労センターいずみ,五泉市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,f97e542c0fa215c4
新潟県,2024年度,就労継続支援Ｂ型,ラグーン,医療法人水明会,01-07新潟市西区,,,20,5635,6764275,25278,突合済み,pref+city+name,ラグーン,新潟市西区,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,3ef868cba341acb1
新潟県,2024年度,就労継続支援Ｂ型,指定障害福祉サービス事業所 トム・ソーヤ,特定非営利活動法人アビリティ燕,11燕市,,,34,8767,10190640,25274,突合済み,pref+city+name,指定障害福祉サービス事業所　トム・ソーヤ,燕市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,305882f8272818ef
新潟県,2024年度,就労継続支援Ｂ型,ワークセンターなごみ,社会福祉法人十日町福祉会,08十日町市,,,34,8994,10328613,25167,突合済み,pref+city+name,ワークセンターなごみ,十日町市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,207d0354105e4334
新潟県,2024年度,就労継続支援Ｂ型,喫茶めぐ,特定非営利活動法人ワークステージ,04柏崎市,,,20,3037,3860050,25131,突合済み,pref+city+name,喫茶めぐ,柏崎市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,b903d0a491a21ed4
新潟県,2024年度,就労継続支援Ｂ型,ワークセンターあけぼの,社会福祉法人白蓮福祉会,01-06新潟市南区,,,20,4431,5485200,25115,突合済み,pref+city+name,ワークセンターあけぼの,新潟市南区,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,8d43709dcb9e934d
新潟県,2024年度,就労継続支援Ｂ型,Sprite燕,株式会社Sprite,11燕市,,,10,948,1204790,25100,突合済み,pref+city+name,Sprite燕,燕市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,143c61be8e5c22b2
新潟県,2024年度,就労継続支援Ｂ型,魚野の家,社会福祉法人南魚沼福祉会,19南魚沼市,,,34,8806,10568218,25091,突合済み,pref+city+name,魚野の家,南魚沼市,https://www.pref.niigata.lg.jp/sec/shougaifukushi/1281038535306.html,44849bea7f69a800
