都道府県,分類,資料上の表記,資料上の事業所名,製品・サービスの内容,事業所番号,突合できたか,突合方法,突合先の事業所名,突合先の市区町村,出所,資料名,出典,内部ID
愛知県,リサイクル,リサイクル,あおぞら,,2312100114,突合済み,office_no,あおぞら,一宮市,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,4f8c60dc77cf3382
愛知県,リサイクル,リサイクル,かにえワークス,,2310500018,突合済み,office_no,かにえワークス,海部郡蟹江町,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,b3a1f32080d0cfed
愛知県,リサイクル,リサイクル,からし種,,2311200618,突合済み,office_no,からし種,名古屋市港区,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,cd9daea7e36ccbc3
愛知県,リサイクル,リサイクル,きりり作業所,,2312300243,突合済み,office_no,きりり作業所,犬山市,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,6610aa4dde367648
愛知県,リサイクル,リサイクル,ごとべぇの家,,2311302315,突合済み,office_no,ごとべぇの家,名古屋市中川区,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,985c0f3b6d396a5b
愛知県,リサイクル,リサイクル,さざなみ憩いの家,,2315100434,突合済み,office_no,さざなみ憩いの家,豊橋市,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,2fe6c1f9ee40ea5d
愛知県,リサイクル,リサイクル,さつき,,2318700024,突合済み,office_no,さつき,東海市,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,577601245f652ef0
愛知県,リサイクル,リサイクル,じんぐう,,2311100412,突合済み,office_no,じんぐう,名古屋市熱田区,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,f1dc4a014e9b303c
愛知県,リサイクル,リサイクル,どんぐりハウス,,2312800788,突合済み,office_no,どんぐりハウス,稲沢市,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,5680e995c64dbc28
愛知県,リサイクル,リサイクル,ひかり,,2310300344,突合済み,office_no,ひかり,愛西市,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,79c431ab11f12145
愛知県,リサイクル,リサイクル,ひまわり,,2317900021,突合済み,office_no,ひまわり,尾張旭市,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,828dbbe29a13d7bb
愛知県,リサイクル,リサイクル,ふれあいみなと,,2311200386,突合済み,office_no,ふれあいみなと,名古屋市熱田区,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,8bf004ecf0c5a25d
愛知県,リサイクル,リサイクル,ほまれの家 尾張旭店,,2317900435,突合済み,office_no,ほまれの家尾張旭店,尾張旭市,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,ff825e1ae3a317e9
愛知県,リサイクル,リサイクル,みーる平針,,2316400601,突合済み,office_no,みーる平針,名古屋市天白区,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,a565c67c0b078561
愛知県,リサイクル,リサイクル,ゆたか,,2311301879,突合済み,office_no+name,ゆたか,名古屋市中川区,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,31360114a9c45181
愛知県,リサイクル,リサイクル,わーくしょっぷはんぶんこ,,,未突合,unmatched,,,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,
愛知県,リサイクル,リサイクル,アイム産業株式会社,,2313102325,突合済み,office_no,就労継続支援B型事業所アイム,岡崎市,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,537f45ffff17b86f
愛知県,リサイクル,リサイクル,アトリエゼロ,,2317501381,突合済み,office_no,アトリエゼロ,春日井市,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,7b83231c40f1aa21
愛知県,リサイクル,リサイクル,ウィル・ケア,,2310500885,突合済み,office_no,ウィル・ケア,あま市,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,afc7be5a2148c659
愛知県,リサイクル,リサイクル,ウムカウンセリングルー,,2310200411,突合済み,office_no,指定就労継続支援施設ネリネ,名古屋市北区,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,5b0caf91cc0f1125
愛知県,リサイクル,リサイクル,エコラ東海,,2318700156,突合済み,office_no,エコラ東海,東海市,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,57d04ce2e0413745
愛知県,リサイクル,リサイクル,オムれっと,,2315100988,突合済み,office_no,オムれっと,豊橋市,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,1e804d1640a63e11
愛知県,リサイクル,リサイクル,ガーネット,,2310501115,突合済み,office_no,ガーネット,海部郡大治町,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,d0140c37872ea688
愛知県,リサイクル,リサイクル,クルーサ,,2316500392,突合済み,office_no,クルーサ,日進市,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,6bcb9f25bba504a7
愛知県,リサイクル,リサイクル,コスモス,,2312100023,突合済み,office_no,コスモス,一宮市,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,5fcbf8893c96ec37
愛知県,リサイクル,リサイクル,サイクルサービスなごや,,2310200817,突合済み,office_no,サイクルサービスなごや,名古屋市西区,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,84eb065454ca5dbc
愛知県,リサイクル,リサイクル,シャイン,,2310200981,突合済み,office_no,シャイン,名古屋市西区,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,6f2a505c52223347
愛知県,リサイクル,リサイクル,シャルール,,2318200736,突合済み,office_no,就労継続支援Ｂ型事業所　シャルール,半田市,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,72a1097d704604ea
愛知県,リサイクル,リサイクル,ジョイナスたかおか,,2313400711,突合済み,office_no+name,ジョイナスたかおか,豊田市,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,43e7151ad36553b8
愛知県,リサイクル,リサイクル,ジョブサポートフォルテ,,2310100090,突合済み,office_no,ジョブサポートフォルテ,名古屋市中村区,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,8a3cbc4bdda036c3
愛知県,リサイクル,リサイクル,ソラリスワーク,,2311302026,突合済み,office_no,ソラリスワーク,名古屋市中川区,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,be9d1952b0d04935
愛知県,リサイクル,リサイクル,チャレンジハウス弥富,,2310900044,突合済み,office_no,チャレンジハウス弥富,弥富市,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,89af35f5ed97b87d
愛知県,リサイクル,リサイクル,フェンテ,,2317101232,突合済み,office_no,フェンテ,名古屋市千種区,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,64dea6246783e60b
愛知県,リサイクル,リサイクル,フロンティア豊田事業所,,2313401461,突合済み,office_no,カネスエ･フロンティア豊田事業所,豊田市,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,6b66f1d253bccb2d
愛知県,リサイクル,リサイクル,リオワークス,,2316100722,突合済み,office_no,リオワークス,名古屋市中区,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,6d7f7e7325967f45
愛知県,リサイクル,リサイクル,リサイクルみなみ作業所,,2318100019,突合済み,office_no,リサイクルみなみ作業所,名古屋市南区,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,e94f185a73f7c557
愛知県,リサイクル,リサイクル,リサイクルセンター,,2310200643,突合済み,office_no,リサイクルセンター,名古屋市西区,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,26a61e26b8ed84b6
愛知県,リサイクル,リサイクル,リサイクル港作業所,,2311200089,突合済み,office_no,リサイクル港作業所,名古屋市港区,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,160d3f44387238b6
愛知県,リサイクル,リサイクル,リーフ,,2313101582,突合済み,office_no,リーフ,岡崎市,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,904f24e2a9c3b6b7
愛知県,リサイクル,リサイクル,リーフ,,2316100664,突合済み,office_no,リーフ,名古屋市中川区,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,4ab2aa4a9f805778
愛知県,リサイクル,リサイクル,リーフ・ウエスト,,2311302034,突合済み,office_no,リーフ・ウエスト,名古屋市中川区,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,12fb40a53835c560
愛知県,リサイクル,リサイクル,ワクわーく,,2310000217,突合済み,office_no,ワクわーく,みよし市,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,bc41c461eb472905
愛知県,リサイクル,リサイクル,ワークスタジオ藤が丘,,2318001480,突合済み,office_no,ワークスタジオ藤が丘,名古屋市名東区,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,fb521452308f2018
愛知県,リサイクル,リサイクル,ワークスペースいろどり,,2311302356,突合済み,office_no,ワークスペースいろどり,名古屋市港区,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,3494275da102ab0d
愛知県,リサイクル,リサイクル,合同会社就業支援,,2318400674,突合済み,office_no,就労継続支援Ｂ型事業所　とんぼ,知多郡阿久比町,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,0317a33805898726
愛知県,リサイクル,リサイクル,多賀授産所,,2318400344,突合済み,office_no,多賀授産所,知多郡武豊町,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,27948dc9c6d41352
愛知県,リサイクル,リサイクル,有限会社K＆M,,2315102240,突合済み,office_no,就労継続支援B型事業所Lino,豊橋市,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,75c8331eee001710
愛知県,リサイクル,リサイクル,株式会社ひこうせん,,2313402188,突合済み,office_no,就労継続支援Ｂ型事業所　ＭＥらい,豊田市,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,d7f5b738d15f8f0a
愛知県,リサイクル,リサイクル,株式会社ダンデライオン,,2313402071,突合済み,office_no,ダンデライオン,豊田市,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,b9f7dd7271f93768
愛知県,リサイクル,リサイクル,株式会社ハートリフォーレ,,2317900351,突合済み,office_no,多機能型福祉サービス　心暖,尾張旭市,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,fcd8c34653baf6ee
愛知県,リサイクル,リサイクル,株式会社フィンテックス,,2316401898,突合済み,office_no,就労継続支援Ｂ型Ｌｅａｐ野並,名古屋市天白区,公表データ,愛知県 工賃実績（主な作業内容）,https://www.pref.aichi.jp/soshiki/shogai/kouchin-jisseki.html,9a5dcbd8ab4e079f
